,Codigo,lon,lat,Profundidad,Flujo_calor,Pesos,Flux_x_wts,geometry,Sed_thickness (m),Age (Ma)
849,TT198-14M,-83.73229999999998,1.2295,-3445.0,214.0,0.26410855495223645,56.5192307597786,POINT (-83.73229999999998 1.2295),269.0,6.8
850,TT198-14N,-83.7278,1.2294,-3458.0,196.0,0.26410855495223645,51.765276770638344,POINT (-83.7278 1.2294),269.0,6.8
851,TT198-14O,-83.7232,1.2297,-3458.0,203.0,0.26410855495223645,53.614036655304005,POINT (-83.72320000000001 1.2297),269.0,6.8
852,TT198-14P,-83.7189,1.2296,-3477.0,201.0,0.26410855495223645,53.085819545399524,POINT (-83.7189 1.2296),269.0,6.8
853,TT198-14Q,-83.71429999999998,1.2298,-3448.0,195.0,0.26410855495223645,51.501168215686114,POINT (-83.71429999999998 1.2298),276.0,6.8
854,TT198-14R,-83.7095,1.2299,-3470.0,192.0,0.26410855495223645,50.7088425508294,POINT (-83.70950000000001 1.2299),276.0,6.8
855,TT198-14S,-83.70059999999998,1.2298,-3441.0,182.0,0.26410855495223645,48.06775700130704,POINT (-83.70059999999998 1.2298),276.0,6.8
856,TT198-14T,-83.69119999999998,1.2306,-3330.0,181.0,0.26410855495223645,47.8036484463548,POINT (-83.69119999999998 1.2306),276.0,6.8
857,TT198-15,-83.721,1.217,-3435.0,300.0,0.26410855495223645,79.23256648567094,POINT (-83.721 1.217),269.0,6.8
858,TT198-16A,-83.7322,1.2204,-3472.0,296.0,0.26410855495223645,78.176132265862,POINT (-83.73220000000001 1.2204),269.0,6.8
859,TT198-16B,-83.7318,1.2229,-3472.0,254.0,0.26410855495223645,67.08357295786806,POINT (-83.73180000000001 1.2229),269.0,6.8
860,TT198-16C,-83.73200000000001,1.2251,-3472.0,245.0,0.26410855495223645,64.70659596329793,POINT (-83.73200000000001 1.2251),269.0,6.8
861,TT198-16D,-83.7322,1.2179,-3468.0,240.0,0.26410855495223645,63.38605318853675,POINT (-83.73220000000001 1.2179),269.0,6.8
862,TT198-16E,-83.7365,1.2181,-3460.0,257.0,0.26410855495223645,67.87589862272476,POINT (-83.73650000000001 1.2181),269.0,6.8
863,TT198-16F,-83.7415,1.2175,-3460.0,226.0,0.26410855495223645,59.688533419205434,POINT (-83.7415 1.2175),269.0,6.8
864,TT198-16H,-83.7505,1.2173,-3442.0,203.0,0.26410855495223645,53.614036655304005,POINT (-83.7505 1.2173),269.0,6.8
865,TT198-16I,-83.7549,1.2176,-3456.0,200.0,0.26410855495223645,52.82171099044729,POINT (-83.75490000000001 1.2176),269.0,6.8
866,TT198-16J,-83.75929999999998,1.218,-3455.0,212.0,0.26410855495223645,55.991013649874134,POINT (-83.75929999999998 1.218),269.0,6.8
867,TT198-16K,-83.7582,1.1875,-3383.0,293.0,0.26410855495223645,77.38380660100528,POINT (-83.7582 1.1875),269.0,6.8
868,TT198-16L,-83.7578,1.1848,-3389.0,347.0,0.26410855495223645,91.64566856842606,POINT (-83.7578 1.1848),269.0,6.8
869,TT198-17,-83.7612,1.185,-3379.0,307.0,0.26410855495223645,81.08132637033658,POINT (-83.7612 1.185),269.0,6.8
870,TT198-18D,-83.7628,1.1746,-3426.0,199.0,0.26410855495223645,52.55760243549506,POINT (-83.7628 1.1746),269.0,6.8
871,TT198-18E,-83.7535,1.1746,-3419.0,190.0,0.26410855495223645,50.18062544092493,POINT (-83.7535 1.1746),269.0,6.8
872,TT198-18F,-83.74509999999998,1.1746,-3421.0,180.0,0.26410855495223645,47.53953989140256,POINT (-83.74509999999998 1.1746),269.0,6.8
873,TT198-18G,-83.73569999999998,1.1751,-3426.0,184.0,0.26410855495223645,48.5959741112115,POINT (-83.73569999999998 1.1751),269.0,6.8
874,TT198-18H,-83.7269,1.1752,-3432.0,192.0,0.26410855495223645,50.7088425508294,POINT (-83.7269 1.1752),269.0,6.8
875,TT198-18I,-83.71769999999998,1.1755,-3400.0,182.0,0.26410855495223645,48.06775700130704,POINT (-83.71769999999998 1.1755),269.0,6.8
876,TT198-18J,-83.7074,1.1755,-3389.0,185.0,0.26410855495223645,48.86008266616374,POINT (-83.70740000000001 1.1755),276.0,6.8
877,TT198-18K,-83.6992,1.1752,-3396.0,204.0,0.26410855495223645,53.87814521025624,POINT (-83.6992 1.1752),276.0,6.8
878,TT198-18L,-83.6902,1.1754,-3386.0,226.0,0.26410855495223645,59.688533419205434,POINT (-83.6902 1.1754),276.0,6.8
879,TT198-20A,-83.77299999999998,1.2389,-3427.0,210.0,0.26410855495223645,55.462796539969645,POINT (-83.77299999999998 1.2389),258.0,6.5
880,TT198-20B,-83.7643,1.2388,-3408.0,230.0,0.26410855495223645,60.74496763901439,POINT (-83.76430000000001 1.2388),258.0,6.5
881,TT198-20C,-83.75499999999998,1.2386,-3408.0,223.0,0.26410855495223645,58.89620775434873,POINT (-83.75499999999998 1.2386),258.0,6.5
882,TT198-20E,-83.7368,1.2292,-3415.0,211.0,0.26410855495223645,55.7269050949219,POINT (-83.7368 1.2292),269.0,6.8
883,TT198-20F,-83.72679999999998,1.2393,-3435.0,187.0,0.26410855495223645,49.38829977606822,POINT (-83.72679999999998 1.2393),258.0,6.5
884,TT198-20G,-83.71859999999998,1.2391,-3429.0,189.0,0.26410855495223645,49.91651688597269,POINT (-83.71859999999998 1.2391),258.0,6.5
885,TT198-20H,-83.7099,1.2388,-3427.0,181.0,0.26410855495223645,47.8036484463548,POINT (-83.7099 1.2388),277.0,6.5
886,TT198-20I,-83.7009,1.2388,-3416.0,182.0,0.26410855495223645,48.06775700130704,POINT (-83.7009 1.2388),277.0,6.5
887,TT198-20J,-83.69209999999998,1.2394,-3418.0,177.0,0.26410855495223645,46.74721422654585,POINT (-83.69209999999998 1.2394),277.0,6.5
888,TT198-20K,-83.69169999999998,1.2479,-3401.0,187.0,0.26410855495223645,49.38829977606822,POINT (-83.69169999999998 1.2479),277.0,6.5
889,TT198-20L,-83.7001,1.2476,-3421.0,180.0,0.26410855495223645,47.53953989140256,POINT (-83.70010000000001 1.2476),277.0,6.5
890,TT198-20M,-83.70959999999998,1.2487,-3429.0,169.0,0.26410855495223645,44.63434578692796,POINT (-83.70959999999998 1.2487),277.0,6.5
891,TT198-20N,-83.7189,1.2477,-3432.0,175.0,0.26410855495223645,46.218997116641376,POINT (-83.7189 1.2477),258.0,6.5
892,TT198-20O,-83.7282,1.2476,-3433.0,179.0,0.26410855495223645,47.27543133645033,POINT (-83.7282 1.2476),258.0,6.5
893,TT198-20P,-83.7373,1.2477,-3433.0,208.0,0.26410855495223645,54.934579430065185,POINT (-83.7373 1.2477),258.0,6.5
894,TT198-20Q,-83.7466,1.2474,-3420.0,229.0,0.26410855495223645,60.480859084062146,POINT (-83.7466 1.2474),258.0,6.5
895,TT198-20R,-83.7556,1.2476,-3400.0,241.0,0.26410855495223645,63.65016174348899,POINT (-83.7556 1.2476),258.0,6.5
896,TT198-20S,-83.76439999999998,1.2476,-3397.0,255.0,0.26410855495223645,67.3476815128203,POINT (-83.76439999999998 1.2476),258.0,6.5
897,TT198-20T,-83.77249999999998,1.2473,-3420.0,344.0,0.26410855495223645,90.85334290356934,POINT (-83.77249999999998 1.2473),258.0,6.5
898,TT198-24A,-83.77209999999998,1.1876,-3268.0,331.0,0.26410855495223645,87.41993168919028,POINT (-83.77209999999998 1.1876),269.0,6.8
899,TT198-24B,-83.7676,1.1898,-3381.0,303.0,0.26410855495223645,80.02489215052766,POINT (-83.7676 1.1898),269.0,6.8
900,TT198-24C,-83.7638,1.1868,-3370.0,289.0,0.26410855495223645,76.32737238119634,POINT (-83.7638 1.1868),269.0,6.8
901,TT198-24D,-83.75799999999998,1.1863,-3381.0,312.0,0.26410855495223645,82.40186914509778,POINT (-83.75799999999998 1.1863),269.0,6.8
902,TT198-24E,-83.7539,1.1864,-3381.0,289.0,0.26410855495223645,76.32737238119634,POINT (-83.7539 1.1864),269.0,6.8
903,TT198-24F,-83.74939999999998,1.1864,-3359.0,229.0,0.26410855495223645,60.480859084062146,POINT (-83.74939999999998 1.1864),269.0,6.8
904,TT198-24G,-83.7492,1.1831,-3386.0,276.0,0.26410855495223645,72.89396116681726,POINT (-83.7492 1.1831),269.0,6.8
905,TT198-24H,-83.7493,1.1802,-3402.0,233.0,0.26410855495223645,61.537293303871095,POINT (-83.74930000000001 1.1802),269.0,6.8
906,TT198-24I,-83.7445,1.1807,-3399.0,235.0,0.26410855495223645,62.065510413775556,POINT (-83.7445 1.1807),269.0,6.8
907,TT198-24J,-83.74509999999998,1.187,-3378.0,201.0,0.26410855495223645,53.085819545399524,POINT (-83.74509999999998 1.187),269.0,6.8
908,TT198-24K,-83.7398,1.1858,-3391.0,223.0,0.26410855495223645,58.89620775434873,POINT (-83.7398 1.1858),269.0,6.8
909,TT198-24L,-83.73529999999998,1.1859,-3397.0,219.0,0.26410855495223645,57.83977353453979,POINT (-83.73529999999998 1.1859),269.0,6.8
910,TT198-24M,-83.7532,1.188,-3366.0,246.0,0.26410855495223645,64.97070451825017,POINT (-83.75320000000001 1.188),269.0,6.8
911,TT198-24N,-83.7607,1.1891,-3381.0,285.0,0.26410855495223645,75.27093816138739,POINT (-83.7607 1.1891),269.0,6.8
912,TT198-24O,-83.7675,1.1907,-3389.0,276.0,0.26410855495223645,72.89396116681726,POINT (-83.7675 1.1907),269.0,6.8
913,TT198-24P,-83.77249999999998,1.19,-3394.0,303.0,0.26410855495223645,80.02489215052766,POINT (-83.77249999999998 1.19),269.0,6.8
914,TT198-24Q,-83.7767,1.1906,-3376.0,311.0,0.26410855495223645,82.13776059014553,POINT (-83.77670000000001 1.1906),269.0,6.8
915,TT198-24R,-83.78159999999998,1.1884,-3369.0,391.0,0.26410855495223645,103.26644498632444,POINT (-83.78159999999998 1.1884),269.0,6.8
916,TT198-24S,-83.7857,1.1886,-3372.0,268.0,0.26410855495223645,70.78109272719936,POINT (-83.78570000000001 1.1886),269.0,6.5
917,TT198-24T,-83.7857,1.1835,-3409.0,300.0,0.26410855495223645,79.23256648567094,POINT (-83.78570000000001 1.1835),269.0,6.5
918,TT198-26A,-83.7826,1.2564,-3431.0,249.0,0.26410855495223645,65.76303018310688,POINT (-83.7826 1.2564),258.0,6.2
919,TT198-26B,-83.7913,1.2566,-3442.0,221.0,0.26410855495223645,58.367990644444255,POINT (-83.79130000000001 1.2566),258.0,6.2
920,TT198-26C,-83.7913,1.2466,-3421.0,266.0,0.26410855495223645,70.25287561729489,POINT (-83.79130000000001 1.2466),258.0,6.2
921,TT198-26D,-83.78109999999998,1.2473,-3441.0,273.0,0.26410855495223645,72.10163550196056,POINT (-83.78109999999998 1.2473),258.0,6.5
922,TT198-26E,-83.7823,1.2383,-3430.0,234.0,0.26410855495223645,61.801401858823326,POINT (-83.78230000000001 1.2383),258.0,6.2
923,TT198-26F,-83.7912,1.2381,-3437.0,195.0,0.26410855495223645,51.501168215686114,POINT (-83.7912 1.2381),258.0,6.2
924,TT198-26G,-83.7913,1.2295,-3444.0,200.0,0.26410855495223645,52.82171099044729,POINT (-83.79130000000001 1.2295),269.0,6.5
925,TT198-26H,-83.7831,1.2276,-3450.0,199.0,0.26410855495223645,52.55760243549506,POINT (-83.7831 1.2276),269.0,6.5
926,TT198-26I,-83.7825,1.2189,-3426.0,226.0,0.26410855495223645,59.688533419205434,POINT (-83.7825 1.2189),269.0,6.5
927,TT198-26K,-83.7913,1.2109,-3420.0,166.0,0.26410855495223645,43.84202012207125,POINT (-83.79130000000001 1.2109),269.0,6.5
928,TT198-26L,-83.736,1.2031,-3432.0,184.0,0.26410855495223645,48.5959741112115,POINT (-83.736 1.2031),269.0,6.8
929,TT198-26M,-83.78149999999998,1.2018,-3411.0,201.0,0.26410855495223645,53.085819545399524,POINT (-83.78149999999998 1.2018),269.0,6.8
930,TT198-26N,-83.7813,1.1927,-3380.0,296.0,0.26410855495223645,78.176132265862,POINT (-83.7813 1.1927),269.0,6.8
931,TT198-26O,-83.7812,1.1833,-3396.0,311.0,0.26410855495223645,82.13776059014553,POINT (-83.7812 1.1833),269.0,6.8
932,TT198-26P,-83.7813,1.1741,-3446.0,243.0,0.26410855495223645,64.17837885339345,POINT (-83.7813 1.1741),269.0,6.8
933,TT198-28A,-83.69199999999998,1.2572,-3427.0,191.0,0.3125489538390634,59.696850183261105,POINT (-83.69199999999998 1.2572),277.0,6.5
934,TT198-28B,-83.7008,1.2574,-3427.0,180.0,0.3125489538390634,56.25881169103141,POINT (-83.7008 1.2574),277.0,6.5
935,TT198-28C,-83.7099,1.2575,-3425.0,207.0,0.3125489538390634,64.69763344468612,POINT (-83.7099 1.2575),277.0,6.5
936,TT198-28D,-83.7193,1.2574,-3420.0,194.0,0.3125489538390634,60.6344970447783,POINT (-83.7193 1.2574),258.0,6.5
937,TT198-28E,-83.72719999999998,1.2574,-3440.0,168.0,0.3125489538390634,52.50822424496265,POINT (-83.72719999999998 1.2574),258.0,6.5
938,TT198-28F,-83.7369,1.2572,-3448.0,187.0,0.3125489538390634,58.44665436790486,POINT (-83.73690000000001 1.2572),258.0,6.5
939,TT198-28H,-83.75499999999998,1.2574,-3432.0,209.0,0.3125489538390634,65.32273135236424,POINT (-83.75499999999998 1.2574),258.0,6.5
940,TT198-28I,-83.7641,1.2561,-3407.0,250.0,0.26410855495223645,66.02713873805911,POINT (-83.7641 1.2561),258.0,6.5
941,TT198-28J,-83.7732,1.2564,-3428.0,206.0,0.26410855495223645,54.40636232016071,POINT (-83.7732 1.2564),258.0,6.5
942,TT198-28K,-83.7731,1.2519,-3422.0,224.0,0.26410855495223645,59.16031630930097,POINT (-83.7731 1.2519),258.0,6.5
943,TT198-28L,-83.7732,1.2455,-3415.0,272.0,0.26410855495223645,71.83752694700831,POINT (-83.7732 1.2455),258.0,6.5
944,TT198-29,-83.78159999999998,1.1882,-3370.0,380.0,0.26410855495223645,100.36125088184986,POINT (-83.78159999999998 1.1882),269.0,6.8
945,TT198-30A,-83.76099999999998,1.1834,-3395.0,308.0,0.26410855495223645,81.34543492528883,POINT (-83.76099999999998 1.1834),269.0,6.8
946,TT198-30B,-83.7613,1.1805,-3398.0,264.0,0.26410855495223645,69.72465850739043,POINT (-83.76130000000001 1.1805),269.0,6.8
947,TT198-30C,-83.7609,1.1761,-3416.0,206.0,0.26410855495223645,54.40636232016071,POINT (-83.76090000000001 1.1761),269.0,6.8
948,TT198-30D,-83.7775,1.1881,-3370.0,330.0,0.26410855495223645,87.15582313423803,POINT (-83.7775 1.1881),269.0,6.8
949,TT198-30E,-83.7767,1.1832,-3388.0,309.0,0.26410855495223645,81.60954348024106,POINT (-83.77670000000001 1.1832),269.0,6.8
950,TT198-30F,-83.7767,1.1783,-3418.0,276.0,0.26410855495223645,72.89396116681726,POINT (-83.77670000000001 1.1783),269.0,6.8
951,TT198-30G,-83.78189999999998,1.1787,-3410.0,251.0,0.26410855495223645,66.29124729301135,POINT (-83.78189999999998 1.1787),269.0,6.8
952,TT198-30H,-83.7861,1.1787,-3410.0,232.0,0.26410855495223645,61.27318474891886,POINT (-83.7861 1.1787),269.0,6.5
953,TT198-30I,-83.7899,1.1837,-3409.0,342.0,0.26410855495223645,90.32512579366488,POINT (-83.7899 1.1837),269.0,6.5
954,TT198-30J,-83.7949,1.1831,-3413.0,321.0,0.26410855495223645,84.7788461396679,POINT (-83.7949 1.1831),269.0,6.5
955,TT198-31,-83.7611,1.1877,-3373.0,282.0,0.26410855495223645,74.47861249653067,POINT (-83.7611 1.1877),269.0,6.8
956,TT198-3A,-83.7264,1.2212,-3466.0,243.0,0.26410855495223645,64.17837885339345,POINT (-83.7264 1.2212),269.0,6.8
957,TT198-3B,-83.71309999999998,1.2257,-3450.0,245.0,0.26410855495223645,64.70659596329793,POINT (-83.71309999999998 1.2257),276.0,6.8
958,TT198-3C,-83.70789999999998,1.2257,-3451.0,213.0,0.26410855495223645,56.255122204826364,POINT (-83.70789999999998 1.2257),276.0,6.8
959,TT198-3D,-83.70829999999998,1.2203,-3468.0,304.0,0.26410855495223645,80.28900070547988,POINT (-83.70829999999998 1.2203),276.0,6.8
960,TT198-3E,-83.7044,1.2208,-3465.0,239.0,0.26410855495223645,63.12194463358451,POINT (-83.70440000000001 1.2208),276.0,6.8
961,TT198-3F,-83.7009,1.2209,-3467.0,262.0,0.26410855495223645,69.19644139748596,POINT (-83.7009 1.2209),276.0,6.8
962,TT198-3G,-83.6919,1.2212,-3450.0,239.0,0.26410855495223645,63.12194463358451,POINT (-83.6919 1.2212),276.0,6.8
963,TT198-3H,-83.6913,1.2119,-3445.0,227.0,0.26410855495223645,59.952641974157665,POINT (-83.6913 1.2119),276.0,6.8
964,TT198-3I,-83.7013,1.2114,-3450.0,221.0,0.26410855495223645,58.367990644444255,POINT (-83.7013 1.2114),276.0,6.8
965,TT198-3J,-83.7085,1.2112,-3439.0,189.0,0.26410855495223645,49.91651688597269,POINT (-83.7085 1.2112),276.0,6.8
966,TT198-3K,-83.71389999999998,1.2108,-3443.0,228.0,0.26410855495223645,60.21675052910991,POINT (-83.71389999999998 1.2108),276.0,6.8
967,TT198-3L,-83.7166,1.2111,-3449.0,206.0,0.26410855495223645,54.40636232016071,POINT (-83.7166 1.2111),269.0,6.8
968,TT198-3M,-83.7213,1.2109,-3446.0,197.0,0.26410855495223645,52.02938532559058,POINT (-83.7213 1.2109),269.0,6.8
969,TT198-3N,-83.72679999999998,1.2091,-3462.0,184.0,0.26410855495223645,48.5959741112115,POINT (-83.72679999999998 1.2091),269.0,6.8
970,TT198-3O,-83.73099999999998,1.2112,-3451.0,183.0,0.26410855495223645,48.33186555625928,POINT (-83.73099999999998 1.2112),269.0,6.8
971,TT198-3P,-83.7358,1.2114,-3457.0,206.0,0.26410855495223645,54.40636232016071,POINT (-83.7358 1.2114),269.0,6.8
972,TT198-3Q,-83.74049999999998,1.2109,-3466.0,182.0,0.26410855495223645,48.06775700130704,POINT (-83.74049999999998 1.2109),269.0,6.8
973,TT198-6A,-83.71339999999998,1.2206,-3469.0,230.0,0.26410855495223645,60.74496763901439,POINT (-83.71339999999998 1.2206),276.0,6.8
974,TT198-6B,-83.7138,1.2159,-3451.0,245.0,0.26410855495223645,64.70659596329793,POINT (-83.71380000000001 1.2159),276.0,6.8
975,TT198-6C,-83.7181,1.2163,-3448.0,278.0,0.26410855495223645,73.42217827672174,POINT (-83.71810000000001 1.2163),269.0,6.8
976,TT198-6D,-83.71989999999998,1.2159,-3441.0,240.0,0.26410855495223645,63.38605318853675,POINT (-83.71989999999998 1.2159),269.0,6.8
977,TT198-6E,-83.7266,1.2159,-3446.0,213.0,0.26410855495223645,56.255122204826364,POINT (-83.7266 1.2159),269.0,6.8
978,TT198-6F,-83.73,1.2165,-3459.0,219.0,0.26410855495223645,57.83977353453979,POINT (-83.73 1.2165),269.0,6.8
979,TT198-6G,-83.7322,1.2157,-3452.0,213.0,0.26410855495223645,56.255122204826364,POINT (-83.73220000000001 1.2157),269.0,6.8
980,TT198-6H,-83.7339,1.2273,-3453.0,230.0,0.26410855495223645,60.74496763901439,POINT (-83.73390000000001 1.2273),269.0,6.8
981,TT198-6I,-83.7209,1.2267,-3462.0,206.0,0.26410855495223645,54.40636232016071,POINT (-83.7209 1.2267),269.0,6.8
982,TT198-6J,-83.715,1.2258,-3461.0,205.0,0.26410855495223645,54.14225376520847,POINT (-83.715 1.2258),276.0,6.8
983,TT198-6K,-83.71179999999998,1.2258,-3460.0,222.0,0.26410855495223645,58.63209919939649,POINT (-83.71179999999998 1.2258),276.0,6.8
984,TT198-6L,-83.71089999999998,1.2245,-3455.0,263.0,0.26410855495223645,69.46054995243819,POINT (-83.71089999999998 1.2245),276.0,6.8
985,TT198-6M,-83.709,1.2236,-3453.0,270.0,0.26410855495223645,71.30930983710384,POINT (-83.709 1.2236),276.0,6.8
986,TT198-6N,-83.7068,1.2212,-3466.0,242.0,0.26410855495223645,63.91427029844122,POINT (-83.7068 1.2212),276.0,6.8
987,TT198-6O,-83.708,1.2172,-3462.0,219.0,0.26410855495223645,57.83977353453979,POINT (-83.708 1.2172),276.0,6.8
988,TT198-6P,-83.7107,1.2191,-3466.0,224.0,0.26410855495223645,59.16031630930097,POINT (-83.7107 1.2191),276.0,6.8
989,TT198-6Q,-83.7108,1.222,-3469.0,257.0,0.26410855495223645,67.87589862272476,POINT (-83.71080000000001 1.222),276.0,6.8
990,TT198-6R,-83.709,1.2206,-3468.0,249.0,0.26410855495223645,65.76303018310688,POINT (-83.709 1.2206),276.0,6.8
991,TT198-6S,-83.7065,1.2223,-3469.0,240.0,0.26410855495223645,63.38605318853675,POINT (-83.70650000000001 1.2223),276.0,6.8
992,TT198-6T,-83.7089,1.2224,-3459.0,360.0,0.26410855495223645,95.07907978280512,POINT (-83.7089 1.2224),276.0,6.8
993,TT198-6U,-83.70879999999998,1.2219,-3470.0,273.0,0.26410855495223645,72.10163550196056,POINT (-83.70879999999998 1.2219),276.0,6.8
994,TT198-6V,-83.7082,1.2235,-3458.0,325.0,0.26410855495223645,85.83528035947684,POINT (-83.70820000000001 1.2235),276.0,6.8
995,TT198-6W,-83.7076,1.2251,-3459.0,247.0,0.26410855495223645,65.2348130732024,POINT (-83.7076 1.2251),276.0,6.8
996,TT198-6X,-83.70699999999998,1.2239,-3458.0,256.0,0.26410855495223645,67.61179006777253,POINT (-83.70699999999998 1.2239),276.0,6.8
997,TT198-7,-83.70999999999998,1.2223,-3448.0,299.0,0.26410855495223645,78.9684579307187,POINT (-83.70999999999998 1.2223),276.0,6.8
998,TT198-8A,-83.69169999999998,1.2044,-3439.0,199.0,0.26410855495223645,52.55760243549506,POINT (-83.69169999999998 1.2044),276.0,6.8
999,TT198-8B,-83.6997,1.2039,-3444.0,174.0,0.26410855495223645,45.95488856168914,POINT (-83.69970000000001 1.2039),276.0,6.8
1000,TT198-8C,-83.71009999999998,1.204,-3445.0,180.0,0.26410855495223645,47.53953989140256,POINT (-83.71009999999998 1.204),276.0,6.8
1001,TT198-8D,-83.7179,1.2031,-3450.0,172.0,0.26410855495223645,45.42667145178467,POINT (-83.7179 1.2031),269.0,6.8
1002,TT198-8E,-83.7269,1.2034,-3452.0,168.0,0.26410855495223645,44.370237231975715,POINT (-83.7269 1.2034),269.0,6.8
1003,TT198-8F,-83.7227,1.1941,-3460.0,236.0,0.26410855495223645,62.3296189687278,POINT (-83.7227 1.1941),269.0,6.8
1004,TT198-8G,-83.7461,1.2031,-3443.0,209.0,0.26410855495223645,55.19868798501742,POINT (-83.7461 1.2031),269.0,6.8
1005,TT198-8H,-83.75409999999998,1.2029,-3441.0,186.0,0.26410855495223645,49.12419122111598,POINT (-83.75409999999998 1.2029),269.0,6.8
1006,TT198-8I,-83.7634,1.2028,-3420.0,186.0,0.26410855495223645,49.12419122111598,POINT (-83.7634 1.2028),269.0,6.8
1007,TT198-8J,-83.7722,1.2029,-3419.0,196.0,0.26410855495223645,51.765276770638344,POINT (-83.7722 1.2029),269.0,6.8
1008,TT198-8K,-83.77259999999998,1.2149,-3452.0,179.0,0.26410855495223645,47.27543133645033,POINT (-83.77259999999998 1.2149),269.0,6.8
1009,TT198-8L,-83.7637,1.2112,-3470.0,171.0,0.26410855495223645,45.162562896832426,POINT (-83.7637 1.2112),269.0,6.8
1010,TT198-8M,-83.7549,1.2108,-3465.0,175.0,0.26410855495223645,46.218997116641376,POINT (-83.75490000000001 1.2108),269.0,6.8
1011,TT198-8N,-83.745,1.2108,-3468.0,188.0,0.26410855495223645,49.65240833102045,POINT (-83.745 1.2108),269.0,6.8
1012,TT198-8O,-83.7448,1.2157,-3450.0,203.0,0.26410855495223645,53.614036655304005,POINT (-83.7448 1.2157),269.0,6.8
1013,TT198-9,-83.709,1.2227,-3446.0,280.0,0.26410855495223645,73.95039538662621,POINT (-83.709 1.2227),276.0,6.8
1014,TW65-1-1,-79.8833,5.9,-3075.0,155.0,5.35415256654281,829.8936478141354,POINT (-79.88330000000001 5.9),402.0,8.3
1015,TW65-1-A,-79.8833,5.8833166665,-3214.0,147.0,5.35415256654281,787.0604272817931,POINT (-79.88330000000001 5.8833166665),402.0,8.3
1016,V18-140,-88.40484999999998,6.6166833335,-3247.0,128.0,3.771082149564694,482.6985151442807,POINT (-88.40484999999998 6.6166833335),284.0,15.6
1017,V18-141,-86.5,6.7215277780000005,-2892.0,42.85,3.1293583715505857,134.09300622094258,POINT (-86.5 6.721527778),307.0,15.0
1018,V18-142,-85.7167,6.0666833335,-1819.0,126.0,1.96484794383762,247.5708409235401,POINT (-85.7167 6.0666833335),339.0,13.5
1019,V18-143,-85.2667,5.688211111,-1840.0,127.0,1.7859719748453724,226.81844080536231,POINT (-85.2667 5.688211111),389.0,12.5
1020,V18-144,-84.75,5.3,-3005.0,105.0,1.7859719748453724,187.52705735876407,POINT (-84.75 5.3),396.0,10.7
1021,V18-145,-83.40484999999998,5.5548444445000005,-3064.0,144.0,2.0259768786809382,291.740670530055,POINT (-83.40484999999998 5.5548444445),331.0,9.6
1022,V18-146,-82.08329999999998,6.1,-3031.0,144.0,2.7934371961412627,402.2549562443418,POINT (-82.08329999999998 6.1),380.0,4.5
1023,V18-148,-80.7,6.7,-3424.0,128.0,5.21571401337063,667.6113937114408,POINT (-80.7 6.7),980.0,6.9
1024,V19-10,-80.1333,3.2,-1711.0,79.04999999999998,4.044470027794067,319.71535569712086,POINT (-80.13330000000001 3.2),394.0,9.9
1025,V19-11,-81.7,2.4666833335,-2398.0,83.85,1.4837546573925176,124.41282802236259,POINT (-81.7 2.4666833335),292.0,8.6
1026,V19-14,-84.65,-2.3666833335,-2724.0,5.0,3.0765570898482864,15.38278544924143,POINT (-84.65000000000001 -2.3666833335),477.0,17.7
1028,V19-9,-78.2667,4.9333166665,-3819.0,256.0,11.346902831219609,2904.8071247922203,POINT (-78.2667 4.9333166665),344.0,23.8
1029,V20-11,-80.65,6.067,-3131.0,138.0,3.8930612562916496,537.2424533682477,POINT (-80.65000000000001 6.067),424.0,7.4
1030,V20-12,-84.28299999999999,6.95,-1736.0,87.0,2.9183266054568886,253.89441467474938,POINT (-84.28299999999999 6.95),299.0,13.6
1031,V20-17,-101.35,7.733,-3288.0,150.0,19.43381181318687,2915.0717719780305,POINT (-101.35 7.733),28.0,2.6
1032,V20-18,-102.117,7.517,-3166.0,174.0,23.085240384615478,4016.831826923093,POINT (-102.117 7.517),16.0,1.1
1033,V21-182,-97.467,0.833,-3446.0,178.0,11.669217680893132,2077.1207471989774,POINT (-97.467 0.833),301.0,7.2
1034,V21-183,-95.333,1.483,-3177.0,667.0,6.3921303260869315,4263.550927499983,POINT (-95.333 1.483),85.0,5.3
1035,V21-185,-88.38299999999998,3.0,-1443.0,39.0,1.1477032432738214,44.76042648767904,POINT (-88.38299999999998 3),102.0,7.7
1036,V21-186,-85.13299999999998,2.833,-3338.0,36.0,0.4169117247305808,15.008822090300908,POINT (-85.13299999999998 2.833),186.0,4.0
1037,V21-188,-80.63299999999998,3.833,-2246.0,98.0,2.850099029098196,279.30970485162317,POINT (-80.63299999999998 3.833),581.0,8.8
1038,V21-189,-79.167,4.4,-3418.0,156.0,6.343395178158432,989.5696477927156,POINT (-79.167 4.4),400.0,10.4
1039,V21-191,-78.95,6.183,-3244.0,176.0,7.028862657833235,1237.0798277786494,POINT (-78.95 6.183),404.0,9.0
1041,V21-193,-79.4,6.917000000000001,-3277.0,98.0,8.351515414912214,818.448510661397,POINT (-79.40000000000001 6.917000000000001),671.0,24.4
1042,V21-23,-81.5,5.7170000000000005,-1359.0,130.0,3.8930612562916496,506.0979633179144,POINT (-81.5 5.717000000000001),276.0,6.5
1043,V21-26,-87.28299999999999,1.083,-2714.0,210.0,0.6122447037974218,128.57138779745858,POINT (-87.28299999999999 1.083),29.0,1.2
